propositions,clauses,result,DPLL calls,L/N ratio,solve time
67,375,False,3967,5.6,16.115108489990234
70,392,False,2825,5.6,11.627137660980225
65,364,False,3804,5.6,16.04121971130371
68,380,False,6604,5.6,23.873002529144287
71,397,False,5715,5.6,23.07757806777954
74,414,False,3848,5.6,18.3831787109375
69,386,False,4323,5.6,16.69045639038086
72,403,False,2446,5.6,12.04649829864502
75,420,False,4012,5.6,16.715598106384277
70,392,False,1603,5.6,6.463063716888428
73,408,False,3400,5.6,15.2708420753479
68,380,False,1973,5.6,7.371099233627319
71,397,False,4796,5.6,21.095735788345337
74,414,False,4288,5.6,16.675514459609985
61,341,False,1677,5.6,5.550151109695435
64,358,False,2177,5.6,8.844450950622559
67,375,False,3455,5.6,13.112467765808105
70,392,False,6703,5.6,27.69398593902588
73,408,False,4520,5.6,19.761305809020996
68,380,False,2390,5.6,10.825764656066895
71,397,False,7581,5.6,29.70614790916443
74,414,False,4109,5.6,17.208931922912598
69,386,False,3535,5.6,13.500684261322021
72,403,False,2982,5.6,12.2309250831604
75,420,False,5244,5.6,22.876147747039795
62,347,False,1353,5.6,4.988490581512451
65,364,False,4316,5.6,16.33185362815857
68,380,False,4830,5.6,17.272608518600464
63,352,False,2614,5.6,11.454045057296753
66,369,False,3715,5.6,12.966062545776367
69,386,False,8102,5.6,29.77478575706482
72,403,False,5925,5.6,27.579673528671265
75,420,False,6244,5.6,25.731628894805908
78,436,False,5137,5.6,22.86096429824829
73,408,False,6524,5.6,26.751739740371704
68,380,False,4126,5.6,16.736631870269775
71,397,False,2887,5.6,12.343585968017578
74,414,False,4930,5.6,20.065775156021118
69,386,False,4314,5.6,18.353339433670044
72,403,False,2878,5.6,12.067368268966675
75,420,False,3745,5.6,18.542914390563965
78,436,False,5867,5.6,26.88934564590454
81,453,False,4468,5.6,21.717198610305786
84,470,False,5069,5.6,27.877872467041016
71,397,False,2499,5.6,11.310372114181519
74,414,False,4075,5.6,17.416768312454224
77,431,False,6312,5.6,29.66074848175049
72,403,False,3871,5.6,15.784587144851685
75,420,False,6086,5.6,29.08238959312439
78,436,False,2561,5.6,12.830240726470947
81,453,False,5210,5.6,23.35317063331604
76,425,False,3868,5.6,17.408907175064087
71,397,False,3156,5.6,14.147306680679321
74,414,False,5757,5.6,23.021312475204468
69,386,False,1784,5.6,7.51997447013855
72,403,False,4421,5.6,17.93998646736145
67,375,False,3000,5.6,18.303706884384155
70,392,False,3866,5.6,14.855642795562744
73,408,False,5256,5.6,21.343014240264893
68,380,False,2369,5.6,8.605856657028198
71,397,False,4902,5.6,20.811699151992798
66,369,False,3465,5.6,13.349826097488403
69,386,False,2439,5.6,10.834006786346436
64,358,False,1369,5.6,5.594662427902222
67,375,False,1621,5.6,8.055486917495728
70,392,False,2820,5.6,12.517848491668701
73,408,False,3342,5.6,13.529029130935669
76,425,False,4093,5.6,19.421764850616455
71,397,False,5196,5.6,20.89679193496704
66,369,False,5239,5.6,19.10066556930542
69,386,False,5845,5.6,22.196200609207153
72,403,False,6031,5.6,26.8432035446167
75,420,False,1952,5.6,9.27025294303894
78,436,False,6637,5.6,29.966039419174194
73,408,False,5135,5.6,21.64927911758423
68,380,False,5711,5.6,22.97768545150757
71,397,False,3788,5.6,17.049821853637695
74,429,False,5288,5.800000000000001,26.37206506729126
77,446,False,4132,5.800000000000001,21.945998191833496
80,464,False,4898,5.800000000000001,26.112921476364136
67,388,False,1685,5.800000000000001,6.487170934677124
70,406,False,4381,5.800000000000001,18.30789875984192
73,423,False,1608,5.800000000000001,9.980306386947632
68,394,False,2719,5.800000000000001,10.740600109100342
71,411,False,4010,5.800000000000001,19.5872905254364
74,429,False,3001,5.800000000000001,13.876250267028809
77,446,False,4846,5.800000000000001,23.650352001190186
72,417,False,4317,5.800000000000001,20.147573947906494
75,435,False,6299,5.800000000000001,28.237503051757812
70,406,False,3182,5.800000000000001,13.84676742553711
73,423,False,2198,5.800000000000001,11.30568814277649
76,440,False,4571,5.800000000000001,20.086429595947266
79,458,False,3899,5.800000000000001,22.415465831756592
66,382,False,3762,5.800000000000001,13.95287799835205
69,400,False,470,5.800000000000001,2.721359968185425
72,417,False,4354,5.800000000000001,18.15148687362671
75,435,False,5440,5.800000000000001,25.995636701583862
78,452,False,5424,5.800000000000001,26.18383550643921
73,423,False,5355,5.800000000000001,24.36131191253662
76,440,False,5193,5.800000000000001,23.784332275390625
79,458,False,1642,5.800000000000001,7.9865498542785645
74,429,False,1628,5.800000000000001,7.639201402664185
77,446,False,5656,5.800000000000001,26.026158094406128
80,464,False,1771,5.800000000000001,9.4993155002594
75,435,False,4979,5.800000000000001,23.32109761238098
78,452,False,4209,5.800000000000001,24.016733646392822
73,423,False,2809,5.800000000000001,12.198368310928345
76,440,False,4307,5.800000000000001,22.496185064315796
71,411,False,2604,5.800000000000001,11.219761848449707
66,382,False,3459,5.800000000000001,14.330294132232666
69,400,False,2961,5.800000000000001,12.041204452514648
72,417,False,3075,5.800000000000001,12.571141958236694
67,388,False,3247,5.800000000000001,14.617564916610718
70,406,False,3073,5.800000000000001,12.471801280975342
73,423,False,3506,5.800000000000001,15.49080514907837
76,440,False,2467,5.800000000000001,13.819868803024292
71,411,False,2252,5.800000000000001,9.531958103179932
74,429,False,3474,5.800000000000001,16.450237035751343
77,446,False,2543,5.800000000000001,14.72166919708252
72,417,False,4963,5.800000000000001,24.412106037139893
75,435,False,2637,5.800000000000001,19.656387090682983
70,406,False,3103,5.800000000000001,18.05232000350952
73,423,False,2873,5.800000000000001,12.83761715888977
76,440,False,2813,5.800000000000001,13.893602132797241
71,411,False,3827,5.800000000000001,17.80882215499878
74,429,False,6180,5.800000000000001,27.53387999534607
77,446,False,2615,5.800000000000001,13.228036403656006
64,371,False,1133,5.800000000000001,5.219606637954712
67,388,False,2206,5.800000000000001,8.737229347229004
70,406,False,4097,5.800000000000001,19.504918098449707
73,423,False,1735,5.800000000000001,8.084316492080688
68,394,False,3027,5.800000000000001,13.581614017486572
71,411,False,6076,5.800000000000001,27.386532306671143
74,429,False,3908,5.800000000000001,18.034785509109497
77,446,False,4359,5.800000000000001,22.480926990509033
80,464,False,4948,5.800000000000001,25.345232725143433
75,435,False,1382,5.800000000000001,7.156450986862183
78,452,False,5550,5.800000000000001,25.886478424072266
73,423,False,3882,5.800000000000001,19.268971920013428
68,394,False,1888,5.800000000000001,8.165124654769897
71,411,False,2376,5.800000000000001,10.387181043624878
74,429,False,2858,5.800000000000001,15.251645565032959
69,400,False,5281,5.800000000000001,20.647651195526123
72,417,False,3821,5.800000000000001,19.723825454711914
75,435,False,5321,5.800000000000001,23.250291347503662
70,406,False,3337,5.800000000000001,15.097922086715698
73,423,False,5052,5.800000000000001,21.383187770843506
68,394,False,2443,5.800000000000001,9.995336532592773
71,411,False,2326,5.800000000000001,9.197595596313477
74,429,False,3086,5.800000000000001,14.822667598724365
77,446,False,5951,5.800000000000001,29.846672296524048
72,417,False,5033,5.800000000000001,21.670781135559082
67,388,False,1802,5.800000000000001,7.0305256843566895
70,406,False,3540,5.800000000000001,15.364990472793579
73,423,False,3026,5.800000000000001,13.871098518371582
76,440,False,5069,5.800000000000001,24.761679649353027
71,411,False,3073,5.800000000000001,14.882949113845825
66,382,False,2317,5.800000000000001,8.853578567504883
69,400,False,1417,5.800000000000001,6.167190313339233
72,417,False,5146,5.800000000000001,22.07904839515686
67,388,False,3522,5.800000000000001,13.855607271194458
70,406,False,3037,5.800000000000001,13.597176313400269
73,423,False,2602,5.800000000000001,12.052340984344482
76,440,False,5480,5.800000000000001,29.31753921508789
79,458,False,4166,5.800000000000001,19.582035779953003
74,429,False,4906,5.800000000000001,22.298786878585815
69,400,False,6524,5.800000000000001,27.812315464019775
72,417,False,4888,5.800000000000001,18.38341498374939
75,435,False,2461,5.800000000000001,11.19892692565918
70,406,False,2162,5.800000000000001,9.92802357673645
73,423,False,5723,5.800000000000001,25.482638120651245
76,440,False,4255,5.800000000000001,24.21749758720398
79,458,False,3666,5.800000000000001,18.819031476974487
74,429,False,3458,5.800000000000001,17.33300757408142
77,446,False,4812,5.800000000000001,20.415570735931396
80,464,False,2831,5.800000000000001,13.870346546173096
75,435,False,5235,5.800000000000001,23.131624460220337
78,468,False,3732,6.0,19.74389910697937
73,438,False,2311,6.0,11.15001106262207
76,456,False,3941,6.0,19.085772275924683
79,474,False,2910,6.0,15.645878314971924
82,492,False,4922,6.0,25.325369358062744
77,462,False,4847,6.0,27.213954210281372
80,480,False,4837,6.0,26.37714195251465
75,450,False,5765,6.0,27.902028799057007
70,420,False,1667,6.0,9.381174325942993
73,438,False,3200,6.0,15.41328239440918
76,456,False,3475,6.0,18.69692301750183
79,474,False,2882,6.0,15.241445779800415
74,444,False,3980,6.0,18.963534593582153
69,414,False,2937,6.0,12.480522632598877
72,432,False,2617,6.0,12.316895961761475
75,450,False,2972,6.0,13.71347188949585
70,420,False,4249,6.0,18.21464776992798
73,438,False,2624,6.0,12.11200475692749
76,456,False,5205,6.0,28.435432195663452
79,474,False,2012,6.0,11.38551115989685
74,444,False,4445,6.0,21.055068254470825
77,462,False,2610,6.0,14.233705043792725
80,480,False,5122,6.0,27.439445734024048
75,450,False,2531,6.0,12.199130296707153
78,468,False,4447,6.0,21.599047899246216
73,438,False,1724,6.0,8.36380672454834
76,456,False,2653,6.0,13.128975868225098
71,426,False,4697,6.0,22.48345184326172
74,444,False,1934,6.0,10.295997381210327
77,462,False,5192,6.0,26.522945880889893
72,432,False,2371,6.0,12.172410249710083
75,450,False,2792,6.0,13.269315481185913
70,420,False,2138,6.0,10.1502206325531
73,438,False,3019,6.0,14.43238353729248
76,456,False,5055,6.0,23.22624659538269
71,426,False,2666,6.0,12.409868478775024
74,444,False,2179,6.0,12.322072982788086
69,414,False,1907,6.0,9.973110437393188
72,432,False,3388,6.0,15.8091299533844
75,450,False,3045,6.0,14.348910570144653
62,372,False,1347,6.0,12.031770944595337
65,390,False,1462,6.0,14.075215101242065
68,408,False,2177,6.0,17.31021022796631
71,426,False,2300,6.0,13.387097835540771
74,444,False,1672,6.0,10.269242763519287
69,414,False,3909,6.0,17.78359627723694
64,384,False,2129,6.0,7.978944778442383
67,402,False,1665,6.0,9.0513436794281
70,420,False,1171,6.0,6.3178980350494385
73,438,False,2897,6.0,14.2409029006958
76,456,False,4293,6.0,21.061548948287964
71,426,False,1996,6.0,9.90726089477539
74,444,False,1396,6.0,7.05804443359375
77,462,False,3945,6.0,20.797227382659912
80,480,False,3886,6.0,21.632139444351196
75,450,False,3734,6.0,18.128058671951294
70,420,False,2882,6.0,13.1500825881958
73,438,False,1739,6.0,8.008392572402954
76,456,False,2275,6.0,11.446959733963013
79,474,False,3432,6.0,18.026390314102173
74,444,False,919,6.0,4.803952217102051
77,462,False,1949,6.0,10.844521760940552
80,480,False,5398,6.0,29.418388605117798
67,402,False,1981,6.0,9.19868540763855
70,420,False,4919,6.0,21.408820629119873
73,438,False,3818,6.0,18.369088411331177
76,456,False,5763,6.0,29.95668053627014
79,474,False,2234,6.0,11.858282327651978
74,444,False,4719,6.0,24.386887550354004
77,462,False,5275,6.0,27.89559841156006
72,432,False,2423,6.0,10.833284616470337
75,450,False,2774,6.0,14.421430110931396
70,420,False,2982,6.0,16.713667392730713
73,438,False,4038,6.0,20.037781476974487
76,456,False,1238,6.0,7.702550411224365
71,426,False,5221,6.0,23.367065906524658
74,444,False,4148,6.0,21.394343852996826
77,462,False,4375,6.0,24.914321184158325
72,432,False,1816,6.0,9.33413290977478
75,450,False,4101,6.0,20.594376802444458
70,420,False,3329,6.0,14.927346467971802
73,438,False,3402,6.0,16.992369174957275
76,456,False,4511,6.0,24.17677092552185
79,474,False,4637,6.0,26.9302339553833
74,444,False,5359,6.0,23.249998092651367
77,462,False,4000,6.0,19.961091995239258
72,432,False,1651,6.0,7.404866456985474
75,450,False,3729,6.0,18.761999368667603
78,468,False,3219,6.0,20.462703227996826
81,486,False,5443,6.0,28.43288826942444
68,408,False,1797,6.0,7.704076051712036
63,378,False,377,6.0,2.007612466812134
66,396,False,3438,6.0,14.060274600982666
69,414,False,2786,6.0,6.463851690292358
72,432,False,2978,6.0,10.30313515663147
75,450,False,3925,6.0,11.397204875946045
78,468,False,8841,6.0,26.27272057533264
81,486,False,3491,6.0,11.568649291992188
84,504,False,6402,6.0,21.79671883583069
79,474,False,5029,6.0,15.566644668579102
50,150,True,47,3.0,0.04566335678100586
53,159,True,49,3.0,0.03668642044067383
56,168,True,239,3.0,0.18758940696716309
59,177,True,56,3.0,0.04425191879272461
62,186,True,66,3.0,0.0746917724609375
65,195,True,1103,3.0,0.8422601222991943
68,204,True,275,3.0,0.21298575401306152
71,213,True,79,3.0,0.08023238182067871
74,222,True,178,3.0,0.11166000366210938
77,231,True,72,3.0,0.08264303207397461
80,240,True,110,3.0,0.1151731014251709
83,249,True,91,3.0,0.10663628578186035
86,258,True,94,3.0,0.11477327346801758
89,267,True,81,3.0,0.10791587829589844
92,276,True,590,3.0,0.6915833950042725
